movie,country
11873,이탈리아
11874,미국
11875,미국
11876,미국
11877,미국
11878,프랑스
11879,미국
11880,미국
11881,미국
11882,독일(구 서독)
11883,독일(구 서독)
11884,미국
11885,한국
11886,영국
11887,미국
11887,영국
11888,미국
11889,미국
11890,홍콩
11891,프랑스
11892,미국
11893,홍콩
11894,미국
11894,프랑스
11895,미국
11896,미국
11897,이탈리아
11898,이탈리아
11899,프랑스
11900,영국
11901,미국
11902,한국
11903,미국
11904,미국
11905,미국
11906,미국
11907,미국
11908,미국
11909,중국
11910,미국
11911,캐나다
11912,미국
11913,미국
11914,미국
11915,미국
11916,미국
11917,영국
11918,미국
11919,덴마크
11919,스위스
11919,프랑스
11919,독일
11920,프랑스
11920,독일(구 서독)
11921,오스트레일리아
11922,미국
11923,미국
11924,캐나다
11924,프랑스
11925,한국
11926,프랑스
11927,미국
11928,미국
11929,프랑스
11930,프랑스
11931,홍콩
11932,한국
11933,한국
11934,미국
11935,미국
11936,미국
11937,미국
11938,이탈리아
11938,프랑스
11939,홍콩
11940,한국
11941,미국
11942,한국
11943,미국
11944,미국
11945,미국
11946,한국
11947,한국
11948,미국
11949,미국
11950,미국
11951,영국
11952,스웨덴
11953,미국
11954,한국
11955,캐나다
11956,미국
11957,한국
11958,미국
11959,미국
11960,미국
11961,미국
11962,홍콩
11963,영국
11964,미국
11964,프랑스
11964,영국
11965,한국
11966,미국
11967,미국
11968,미국
11969,영국
11970,영국
11971,미국
11972,미국
11973,미국
11974,포르투갈
11974,프랑스
11975,미국
11976,한국
11977,스웨덴
11978,한국
11979,프랑스
11980,홍콩
11981,미국
11982,프랑스
11982,독일(구 서독)
11983,미국
11984,미국
11985,캐나다
11985,영국
11986,미국
11987,한국
11988,미국
11989,미국
11990,프랑스
11991,프랑스
11992,한국
11993,미국
11994,미국
11995,미국
11996,영국
11997,미국
11998,독일(구 서독)
11999,프랑스
11999,이탈리아
11999,미국
11999,독일
12000,프랑스
12001,페루
12002,영국
12002,그리스
12002,프랑스
12002,독일
12003,스페인
12003,영국
12004,한국
12005,캐나다
12005,미국
12006,영국
12007,미국
12008,미국
12009,영국
12010,미국
12011,스웨덴
12012,한국
12013,미국
12014,영국
12015,미국
12015,영국
12016,미국
12017,미국
12018,미국
12019,홍콩
12020,이탈리아
12021,미국
12022,미국
12023,미국
12024,미국
12025,미국
12026,미국
12027,홍콩
12028,미국
12028,남아프리카 공화국
12028,프랑스
12028,영국
12029,미국
12030,네덜란드
12031,미국
12032,미국
12033,미국
12034,한국
12035,미국
12036,미국
12037,미국
12038,한국
12039,미국
12040,한국
12041,미국
12042,미국
12043,프랑스
12044,미국
12045,미국
12046,한국
12047,일본
12048,홍콩
12049,일본
12049,미국
12049,영국
12050,미국
12051,미국
12052,미국
12053,미국
12054,이탈리아
12054,러시아(구 소련)
12055,미국
12056,프랑스
12057,한국
12058,미국
12059,미국
12060,영국
12061,미국
12062,미국
12062,영국
12063,미국
12064,미국
12065,스페인
12065,멕시코
12066,프랑스
12067,프랑스
12067,이탈리아
12068,미국
12069,네덜란드
12070,프랑스
12071,프랑스
12072,미국
12073,미국
12074,미국
12075,프랑스
12076,미국
12077,일본
12078,홍콩
12079,일본
12080,이탈리아
12080,프랑스
12081,홍콩
12082,홍콩
12083,미국
12084,미국
12085,한국
12086,한국
12087,미국
12088,미국
12088,프랑스
12089,미국
12090,인도
12090,프랑스
12091,미국
12092,미국
12093,한국
12094,미국
12095,프랑스
12096,한국
12097,프랑스
12098,영국
12099,미국
12100,미국
12101,프랑스
12102,독일
12103,영국
12104,프랑스
12104,영국
12105,미국
12106,영국
12107,미국
12108,홍콩
12109,미국
12110,미국
12111,캐나다
12112,미국
12113,스페인
12113,미국
12114,미국
12115,미국
12116,미국
12117,미국
12118,미국
12119,미국
12120,미국
12121,미국
12122,미국
12123,미국
12124,홍콩
12125,미국
12126,한국
12127,미국
12128,미국
12129,이탈리아
12130,미국
12131,미국
12132,이탈리아
12132,프랑스
12133,미국
12134,미국
12135,홍콩
12135,미국
12136,홍콩
12136,미국
12137,미국
12138,미국
12139,한국
12140,미국
12141,이탈리아
12141,프랑스
12141,독일
12142,미국
12143,미국
12144,오스트레일리아
12145,프랑스
12146,홍콩
12147,미국
12148,미국
12150,미국
12151,대만
12152,일본
12152,미국
12153,홍콩
12154,미국
12155,프랑스
12156,미국
12157,미국
12158,미국
12159,미국
12160,한국
12161,프랑스
12161,이탈리아
12162,이탈리아
12163,미국
12164,한국
12165,미국
12165,홍콩
12166,미국
12167,미국
12168,영국
12169,이탈리아
12169,미국
12170,홍콩
12171,영국
12172,이탈리아
12172,영국
12173,미국
12174,미국
12175,이탈리아
12176,미국
12177,미국
12178,미국
12179,캐나다
12179,영국
12180,미국
12181,홍콩
12182,미국
12183,미국
12184,홍콩
12184,미국
12185,한국
12186,미국
12187,이탈리아
12188,캐나다
12189,미국
12190,미국
12191,이탈리아
12191,프랑스
12192,벨기에
12192,프랑스
12192,독일
12193,미국
12194,한국
12195,미국
12197,덴마크
12198,영국
12199,미국
12200,미국
12201,미국
12202,미국
12203,미국
12204,한국
12205,미국
12206,한국
12207,미국
12208,미국
12209,미국
12210,한국
12211,영국
12212,미국
12213,한국
12214,홍콩
12215,한국
12216,한국
12217,미국
12218,미국
12219,캐나다
12220,미국
12221,미국
12222,미국
12223,프랑스
12224,미국
12225,미국
12226,이탈리아
12226,영국
12227,프랑스
12228,홍콩
12229,이탈리아
12229,프랑스
12230,한국
12231,한국
12232,대만
12233,미국
12234,미국
12235,한국
12236,홍콩
12237,한국
12238,미국
12239,미국
12240,영국
12241,미국
12242,미국
12243,미국
12244,홍콩
12245,영국
12246,이탈리아
12247,미국
12248,미국
12249,미국
12250,오스트레일리아
12251,한국
12252,미국
12253,미국
12254,미국
12255,영국
12256,영국
12257,홍콩
12258,홍콩
12259,대만
12260,한국
12261,미국
12262,포르투갈
12262,덴마크
12262,독일
12263,미국
12264,영국
12265,프랑스
12265,이탈리아
12266,스페인
12266,프랑스
12266,이탈리아
12267,한국
12268,영국
12269,미국
12270,미국
12271,미국
12272,미국
12273,미국
12274,한국
12275,미국
12276,오스트레일리아
12277,미국
12278,미국
12279,미국
12280,미국
12281,영국
12282,케냐
12282,영국
12283,홍콩
12284,영국
12285,홍콩
12286,미국
12287,미국
12288,프랑스
12289,미국
12290,홍콩
12291,프랑스
12291,독일(구 서독)
12292,스페인
12292,이탈리아
12293,미국
12294,캐나다
12295,미국
12296,미국
12297,한국
12298,미국
12299,미국
12300,미국
12301,독일(구 서독)
12302,미국
12303,홍콩
12304,한국
12305,영국
12306,러시아(구 소련)
12306,독일
12307,미국
12308,미국
12309,미국
12310,미국
12311,한국
12312,미국
12313,이탈리아
12314,미국
12315,미국
12316,미국
12317,미국
12318,미국
12319,미국
12320,미국
12321,미국
12322,한국
12323,브라질
12324,미국
12325,미국
12326,미국
12327,한국
12328,한국
12329,이탈리아
12330,이탈리아
12331,미국
12332,홍콩
12333,캐나다
12333,미국
12333,이탈리아
12334,캐나다
12335,이탈리아
12336,미국
12337,미국
12338,홍콩
12339,홍콩
12340,홍콩
12341,중국
12342,미국
12343,미국
12344,미국
12345,프랑스
12346,미국
12347,미국
12348,미국
12349,미국
12350,미국
12351,미국
12353,미국
12354,영국
12355,미국
12355,이탈리아
12356,미국
12357,미국
12358,남아프리카 공화국
12358,독일(구 서독)
12359,미국
12360,미국
12361,스위스
12361,프랑스
12362,미국
12363,미국
12364,미국
12365,홍콩
12366,미국
12367,일본
12368,프랑스
12369,스페인
12369,프랑스
12369,미국
12369,영국
12370,미국
12371,미국
12372,미국
12373,한국
12374,미국
12375,미국
12376,미국
12377,미국
12378,미국
12379,홍콩
12380,미국
12381,미국
12381,오스트레일리아
12382,홍콩
12383,미국
12384,미국
12385,영국
12386,스페인
12387,캐나다
12388,미국
12389,미국
12390,홍콩
12391,미국
12392,프랑스
12393,미국
12394,홍콩
12395,미국
12396,미국
12397,미국
12398,미국
12399,미국
12400,홍콩
12401,홍콩
12402,중국
12403,미국
12404,미국
12405,미국
12406,미국
12407,미국
12408,미국
12409,한국
12410,미국
12411,한국
12412,미국
12413,미국
12414,미국
12415,미국
12416,미국
12417,미국
12418,미국
12419,홍콩
12420,미국
12421,미국
12422,한국
12423,일본
12424,이스라엘
12424,스위스
12424,독일(구 서독)
12425,체코
12425,독일(구 서독)
12426,미국
12427,국가불명
12428,미국
12429,미국
12430,이탈리아
12431,한국
12432,홍콩
12433,한국
12434,영국
12435,네덜란드
12435,프랑스
12435,영국
12436,미국
12437,미국
12438,미국
12439,미국
12440,미국
12441,미국
12442,홍콩
12443,미국
12444,미국
12445,이탈리아
12445,프랑스
12446,미국
12447,미국
12448,미국
12449,미국
12450,프랑스
12451,영국
12452,미국
12453,한국
12454,이탈리아
12454,프랑스
12455,미국
12456,미국
12456,독일(구 서독)
12457,국가불명
12458,미국
12459,미국
12460,미국
12461,미국
12462,미국
12463,프랑스
12464,오스트레일리아
12465,미국
12466,일본
12467,미국
12468,미국
12469,홍콩
12470,프랑스
12471,오스트레일리아
12472,미국
12473,미국
12474,영국
12475,영국
12476,미국
12477,미국
12478,미국
12479,미국
12480,홍콩
12481,미국
12482,미국
12483,한국
12484,미국
12485,한국
12486,영국
12487,미국
12488,프랑스
12489,미국
12490,미국
12491,미국
12492,미국
12493,미국
12494,프랑스
12495,이탈리아
12495,프랑스
12496,미국
12497,미국
12498,스페인
12498,이탈리아
12499,미국
12500,미국
12501,미국
12502,미국
12503,미국
12504,한국
12505,미국
12506,미국
12507,스페인
12507,스위스
12507,프랑스
12508,미국
12509,홍콩
12510,프랑스
12510,이탈리아
12511,미국
12512,미국
12513,미국
12514,한국
12515,미국
12516,미국
12517,미국
12518,미국
12519,미국
12520,한국
12521,미국
12522,미국
12523,미국
12524,미국
12525,미국
12526,영국
12527,미국
12528,미국
12529,미국
12530,미국
12531,중국
12532,한국
12533,한국
12533,홍콩
12534,미국
12535,한국
12536,한국
12537,미국
12538,캐나다
12538,프랑스
12539,미국
12540,한국
12541,홍콩
12542,미국
12543,스웨덴
12543,미국
12544,미국
12545,미국
12546,홍콩
12547,미국
12548,아일랜드
12548,영국
12549,한국
12550,미국
12551,한국
12552,러시아(구 소련)
12553,대만
12554,한국
12555,한국
12556,미국
12557,미국
12558,미국
12559,미국
12559,오스트레일리아
12560,미국
12561,미국
12562,미국
12562,영국
12563,폴란드
12563,이탈리아
12563,영국
12564,한국
12565,한국
12566,미국
12567,미국
12568,스페인
12569,프랑스
12569,영국
12570,오스트레일리아
12571,미국
12572,중국
12573,홍콩
12574,한국
12575,미국
12577,미국
12578,미국
12579,미국
12580,미국
12581,캐나다
12582,한국
12583,프랑스
12584,미국
12585,한국
12586,미국
12587,미국
12588,남아프리카 공화국
12589,영국
12590,미국
12591,미국
12592,한국
12593,미국
12594,미국
12595,스페인
12596,홍콩
12597,미국
12598,미국
12599,홍콩
12600,미국
12601,미국
12602,홍콩
12603,뉴질랜드
12604,미국
12605,이탈리아
12606,홍콩
12607,오스트레일리아
12608,미국
12609,한국
12610,미국
12611,한국
12612,일본
12612,미국
12613,미국
12614,홍콩
12615,한국
12616,미국
12617,미국
12618,이탈리아
12619,미국
12619,이탈리아
12620,영국
12621,스페인
12622,미국
12623,미국
12624,미국
12624,영국
12625,프랑스
12626,오스트레일리아
12627,미국
12628,스페인
12628,아르헨티나
12628,이탈리아
12629,미국
12630,미국
12631,미국
12632,영국
12633,미국
12634,미국
12635,미국
12636,미국
12637,터키
12638,스위스
12638,독일(구 서독)
12638,오스트리아
12639,미국
12640,미국
12641,미국
12641,영국
12642,미국
12643,미국
12644,미국
12645,미국
12646,미국
12647,미국
12648,캐나다
12649,미국
12650,미국
12651,이탈리아
12651,프랑스
12652,미국
12653,미국
12654,한국
12655,미국
12656,미국
12657,미국
12658,미국
12659,한국
12660,미국
12661,미국
12662,미국
12663,프랑스
12664,미국
12665,독일
12666,홍콩
12667,미국
12668,미국
12669,캐나다
12669,미국
12669,프랑스
12670,영국
12671,미국
12672,미국
12673,이탈리아
12674,미국
12674,이탈리아
12675,홍콩
12676,한국
12677,이탈리아
12678,캐나다
12679,미국
12680,미국
12681,스페인
12681,홍콩
12681,이탈리아
12682,독일
12683,한국
12684,미국
12685,미국
12686,미국
12687,미국
12688,미국
12689,스페인
12690,미국
12691,영국
12692,프랑스
12693,홍콩
12694,미국
12695,남아프리카 공화국
12696,영국
12697,이탈리아
12698,영국
12699,미국
12700,스페인
12700,미국
12702,노르웨이
12703,스웨덴
12703,미국
12704,미국
12705,미국
12706,그리스
12707,미국
12708,미국
12709,스위스
12709,터키
12710,미국
12711,일본
12712,한국
12713,미국
12713,영국
12714,헝가리
12714,독일
12715,미국
12716,이탈리아
12717,미국
12718,미국
12719,독일(구 서독)
12720,미국
12721,한국
12722,미국
12723,미국
12724,국가불명
12725,한국
12726,홍콩
12727,미국
12728,이탈리아
12729,일본
12730,미국
12731,미국
12733,미국
12734,캐나다
12735,캐나다
12736,캐나다
12737,미국
12737,영국
12738,한국
12739,미국
12740,러시아(구 소련)
12741,홍콩
12742,헝가리
12743,한국
12744,미국
12745,미국
12746,미국
12747,미국
12748,오스트레일리아
12749,홍콩
12750,미국
12751,미국
12752,미국
12753,미국
12754,미국
12755,미국
12756,영국
12757,한국
12758,미국
12759,미국
12760,인도
12761,홍콩
12762,미국
12763,프랑스
12763,이탈리아
12764,스페인
12765,미국
12766,미국
12767,미국
12768,미국
12769,미국
12770,이탈리아
12771,미국
12772,한국
12773,이탈리아
12774,미국
12775,프랑스
12776,미국
12777,한국
12778,홍콩
12779,미국
12780,영국
12781,미국
12782,미국
12783,미국
12784,덴마크
12785,루마니아
12786,프랑스
12787,프랑스
12788,미국
12789,미국
12790,미국
12791,미국
12792,영국
12793,미국
12794,미국
12795,한국
12796,미국
12797,미국
12798,미국
12799,오스트리아
12799,헝가리
12799,독일
12800,프랑스
12801,미국
12802,미국
12802,영국
12803,미국
12803,이탈리아
12804,영국
12805,미국
12806,미국
12807,한국
12808,미국
12809,미국
12810,한국
12811,미국
12812,스위스
12812,프랑스
12812,독일(구 서독)
12813,국가불명
12814,스페인
12814,캐나다
12814,미국
12815,미국
12816,미국
12817,미국
12818,미국
12819,미국
12820,미국
12821,홍콩
12821,중국
12822,미국
12823,홍콩
12824,미국
12825,국가불명
12826,미국
12827,스웨덴
12827,러시아(구 소련)
12828,홍콩
12829,미국
12830,미국
12831,미국
12832,덴마크
12833,미국
12834,프랑스
